Reading,Receive,Value,Unit,Data Quality
2023-01-16 00:56:40,2023-01-16 00:58:55,0.04,in.,A
2023-01-16 00:53:36,2023-01-16 00:54:55,0.04,in.,A
2023-01-16 00:51:32,2023-01-16 00:53:15,0.04,in.,A
2023-01-16 00:49:46,2023-01-16 00:51:00,0.04,in.,A
2023-01-16 00:46:03,2023-01-16 00:47:00,0.04,in.,A
2023-01-16 00:42:08,2023-01-16 00:42:55,0.04,in.,A
2023-01-16 00:36:58,2023-01-16 00:38:54,0.04,in.,A
2023-01-16 00:33:47,2023-01-16 00:34:54,0.04,in.,A
2023-01-16 00:30:32,2023-01-16 00:30:50,0.04,in.,A
2023-01-16 00:26:41,2023-01-16 00:28:55,0.04,in.,A
2023-01-16 00:23:52,2023-01-16 00:24:55,0.04,in.,A
2023-01-16 00:19:51,2023-01-16 00:21:00,0.04,in.,A
2023-01-16 00:16:49,2023-01-16 00:18:50,0.04,in.,A
2023-01-16 00:13:25,2023-01-16 00:15:10,0.04,in.,A
2023-01-16 00:10:29,2023-01-16 00:10:54,0.04,in.,A
2023-01-16 00:08:04,2023-01-16 00:08:54,0.04,in.,A
2023-01-16 00:03:36,2023-01-16 00:05:00,0.04,in.,A
2023-01-15 23:58:24,2023-01-15 23:58:55,0.04,in.,A
2023-01-15 23:51:43,2023-01-15 23:53:00,0.04,in.,A
2023-01-15 23:44:02,2023-01-15 23:45:05,0.04,in.,A
2023-01-15 23:36:39,2023-01-15 23:38:55,0.04,in.,A
2023-01-15 23:29:38,2023-01-15 23:31:00,0.04,in.,A
2023-01-15 23:26:28,2023-01-15 23:27:05,0.04,in.,A
2023-01-15 23:22:46,2023-01-15 23:24:55,0.04,in.,A
2023-01-15 23:19:54,2023-01-15 23:21:00,0.04,in.,A
2023-01-15 23:13:36,2023-01-15 23:15:05,0.04,in.,A
2023-01-15 23:08:51,2023-01-15 23:10:55,0.04,in.,A
2023-01-15 23:05:09,2023-01-15 23:06:55,0.04,in.,A
2023-01-15 23:02:21,2023-01-15 23:02:54,0.04,in.,A
2023-01-15 22:58:44,2023-01-15 23:01:00,0.04,in.,A
2023-01-15 22:55:12,2023-01-15 22:57:05,0.04,in.,A
2023-01-15 22:51:48,2023-01-15 22:53:00,0.04,in.,A
2023-01-15 22:48:18,2023-01-15 22:49:00,0.04,in.,A
2023-01-15 22:41:50,2023-01-15 22:42:54,0.04,in.,A
2023-01-15 22:37:49,2023-01-15 22:39:05,0.04,in.,A
2023-01-15 22:33:34,2023-01-15 22:34:55,0.04,in.,A
2023-01-15 22:29:31,2023-01-15 22:30:54,0.04,in.,A
2023-01-15 22:24:20,2023-01-15 22:24:54,0.04,in.,A
2023-01-15 22:20:44,2023-01-15 22:22:55,0.04,in.,A
2023-01-15 22:16:17,2023-01-15 22:16:55,0.04,in.,A
2023-01-15 22:12:41,2023-01-15 22:14:55,0.04,in.,A
2023-01-15 22:09:37,2023-01-15 22:11:00,0.04,in.,A
2023-01-15 22:07:02,2023-01-15 22:08:54,0.04,in.,A
2023-01-15 22:03:29,2023-01-15 22:04:55,0.04,in.,A
2023-01-15 21:59:03,2023-01-15 22:00:55,0.04,in.,A
2023-01-15 21:55:52,2023-01-15 21:57:00,0.04,in.,A
2023-01-15 21:52:26,2023-01-15 21:53:00,0.04,in.,A
2023-01-15 21:47:25,2023-01-15 21:49:05,0.04,in.,A
2023-01-15 21:43:19,2023-01-15 21:45:15,0.04,in.,A
2023-01-15 21:39:20,2023-01-15 21:41:00,0.04,in.,A
2023-01-15 21:36:08,2023-01-15 21:36:54,0.04,in.,A
2023-01-15 21:32:46,2023-01-15 21:34:55,0.04,in.,A
2023-01-15 21:29:40,2023-01-15 21:31:00,0.04,in.,A
2023-01-15 21:25:36,2023-01-15 21:26:55,0.04,in.,A
2023-01-15 21:21:48,2023-01-15 21:22:54,0.04,in.,A
2023-01-15 20:33:47,2023-01-15 20:34:55,0.04,in.,A
2023-01-15 14:06:35,2023-01-15 14:07:05,0.00,in.,A
2023-01-15 13:40:18,2023-01-15 13:41:05,0.04,in.,A
2023-01-15 13:12:00,2023-01-15 13:13:00,0.04,in.,A
2023-01-15 12:54:42,2023-01-15 12:56:54,0.04,in.,A
2023-01-15 12:33:53,2023-01-15 12:35:05,0.04,in.,A
2023-01-15 12:08:34,2023-01-15 12:08:55,0.04,in.,A
2023-01-15 11:35:52,2023-01-15 11:37:00,0.04,in.,A
2023-01-15 08:34:51,2023-01-15 08:36:54,0.04,in.,A
2023-01-15 05:50:08,2023-01-15 05:51:00,0.04,in.,A
2023-01-15 02:30:12,2023-01-15 02:31:00,0.04,in.,A
2023-01-15 02:06:35,2023-01-15 02:06:54,0.00,in.,A
2023-01-14 23:57:23,2023-01-14 23:59:00,0.04,in.,A
2023-01-14 22:50:43,2023-01-14 22:52:54,0.04,in.,A
2023-01-14 22:19:08,2023-01-14 22:21:05,0.04,in.,A
2023-01-14 22:00:32,2023-01-14 22:00:50,0.04,in.,A
2023-01-14 20:17:30,2023-01-14 20:19:00,0.04,in.,A
2023-01-14 19:44:47,2023-01-14 19:47:00,0.04,in.,A
2023-01-14 19:30:22,2023-01-14 19:30:50,0.04,in.,A
2023-01-14 19:23:40,2023-01-14 19:24:50,0.04,in.,A
2023-01-14 19:17:16,2023-01-14 19:18:55,0.04,in.,A
2023-01-14 19:10:12,2023-01-14 19:10:50,0.04,in.,A
2023-01-14 18:57:24,2023-01-14 18:58:50,0.04,in.,A
2023-01-14 16:46:16,2023-01-14 16:46:55,0.04,in.,A
2023-01-14 14:06:35,2023-01-14 14:07:05,0.00,in.,A
2023-01-14 12:06:36,2023-01-14 12:08:55,0.04,in.,A
2023-01-14 11:33:04,2023-01-14 11:34:54,0.04,in.,A
2023-01-14 11:13:52,2023-01-14 11:14:54,0.04,in.,A
2023-01-14 11:08:32,2023-01-14 11:08:55,0.04,in.,A
2023-01-14 11:01:00,2023-01-14 11:02:54,0.04,in.,A
2023-01-14 10:54:36,2023-01-14 10:56:54,0.04,in.,A
2023-01-14 10:46:34,2023-01-14 10:47:00,0.04,in.,A
2023-01-14 10:42:27,2023-01-14 10:42:54,0.04,in.,A
2023-01-14 10:32:16,2023-01-14 10:33:00,0.04,in.,A
2023-01-14 10:23:48,2023-01-14 10:25:00,0.04,in.,A
2023-01-14 10:17:52,2023-01-14 10:18:55,0.04,in.,A
2023-01-14 10:14:53,2023-01-14 10:17:00,0.04,in.,A
2023-01-14 10:10:49,2023-01-14 10:13:00,0.04,in.,A
2023-01-14 10:06:21,2023-01-14 10:06:54,0.04,in.,A
2023-01-14 10:01:28,2023-01-14 10:03:00,0.04,in.,A
2023-01-14 09:58:42,2023-01-14 10:01:05,0.04,in.,A
2023-01-14 09:56:35,2023-01-14 09:59:00,0.04,in.,A
2023-01-14 09:54:25,2023-01-14 09:54:54,0.04,in.,A
2023-01-14 09:52:45,2023-01-14 09:54:54,0.04,in.,A
2023-01-14 09:51:06,2023-01-14 09:52:55,0.04,in.,A
2023-01-14 09:49:11,2023-01-14 09:51:00,0.04,in.,A
2023-01-14 09:47:47,2023-01-14 09:49:00,0.04,in.,A
2023-01-14 09:46:17,2023-01-14 09:47:00,0.04,in.,A
2023-01-14 09:45:00,2023-01-14 09:47:00,0.04,in.,A
2023-01-14 09:43:59,2023-01-14 09:44:54,0.04,in.,A
2023-01-14 09:41:48,2023-01-14 09:42:54,0.04,in.,A
2023-01-14 09:38:34,2023-01-14 09:38:54,0.04,in.,A
2023-01-14 09:36:59,2023-01-14 09:38:54,0.04,in.,A
2023-01-14 09:35:47,2023-01-14 09:37:00,0.04,in.,A
2023-01-14 09:34:22,2023-01-14 09:34:54,0.04,in.,A
2023-01-14 09:31:51,2023-01-14 09:33:00,0.04,in.,A
2023-01-14 09:30:29,2023-01-14 09:31:00,0.04,in.,A
2023-01-14 09:29:23,2023-01-14 09:31:00,0.04,in.,A
2023-01-14 09:27:54,2023-01-14 09:29:00,0.04,in.,A
2023-01-14 09:25:45,2023-01-14 09:27:00,0.04,in.,A
2023-01-14 09:24:44,2023-01-14 09:27:00,0.04,in.,A
2023-01-14 09:14:38,2023-01-14 09:16:54,0.04,in.,A
2023-01-14 09:11:38,2023-01-14 09:12:50,0.04,in.,A
2023-01-14 09:09:28,2023-01-14 09:10:55,0.04,in.,A
2023-01-14 09:07:34,2023-01-14 09:08:55,0.04,in.,A
2023-01-14 09:05:36,2023-01-14 09:06:54,0.04,in.,A
2023-01-14 09:03:48,2023-01-14 09:04:55,0.04,in.,A
2023-01-14 09:00:44,2023-01-14 09:02:54,0.04,in.,A
2023-01-14 08:58:15,2023-01-14 08:58:54,0.04,in.,A
2023-01-14 08:55:58,2023-01-14 08:56:54,0.04,in.,A
2023-01-14 08:54:31,2023-01-14 08:54:55,0.04,in.,A
2023-01-14 08:52:16,2023-01-14 08:52:55,0.04,in.,A
2023-01-14 08:50:33,2023-01-14 08:50:55,0.04,in.,A
2023-01-14 08:48:09,2023-01-14 08:48:50,0.04,in.,A
2023-01-14 08:45:50,2023-01-14 08:46:54,0.04,in.,A
2023-01-14 08:44:04,2023-01-14 08:44:54,0.04,in.,A
2023-01-14 08:41:36,2023-01-14 08:42:54,0.04,in.,A
2023-01-14 08:38:36,2023-01-14 08:40:54,0.04,in.,A
2023-01-14 08:35:01,2023-01-14 08:36:55,0.04,in.,A
2023-01-14 08:32:12,2023-01-14 08:33:00,0.04,in.,A
2023-01-14 08:30:17,2023-01-14 08:30:50,0.04,in.,A
2023-01-14 08:28:24,2023-01-14 08:28:54,0.04,in.,A
2023-01-14 08:26:24,2023-01-14 08:27:00,0.04,in.,A
2023-01-14 08:22:36,2023-01-14 08:25:00,0.04,in.,A
2023-01-14 08:20:40,2023-01-14 08:23:00,0.04,in.,A
2023-01-14 08:18:41,2023-01-14 08:21:00,0.04,in.,A
2023-01-14 08:15:55,2023-01-14 08:17:00,0.04,in.,A
2023-01-14 08:12:53,2023-01-14 08:15:00,0.04,in.,A
2023-01-14 08:10:38,2023-01-14 08:13:00,0.04,in.,A
2023-01-14 08:06:47,2023-01-14 08:09:00,0.04,in.,A
2023-01-14 08:03:29,2023-01-14 08:05:00,0.04,in.,A
2023-01-14 08:00:36,2023-01-14 08:02:55,0.04,in.,A
2023-01-14 07:58:33,2023-01-14 07:58:54,0.04,in.,A
2023-01-14 07:55:53,2023-01-14 07:57:00,0.04,in.,A
2023-01-14 07:53:12,2023-01-14 07:55:00,0.04,in.,A
2023-01-14 07:50:35,2023-01-14 07:53:00,0.04,in.,A
2023-01-14 07:48:30,2023-01-14 07:49:00,0.04,in.,A
2023-01-14 07:45:49,2023-01-14 07:46:55,0.04,in.,A
2023-01-14 07:43:33,2023-01-14 07:45:00,0.04,in.,A
2023-01-14 07:40:24,2023-01-14 07:40:55,0.04,in.,A
2023-01-14 07:37:26,2023-01-14 07:39:00,0.04,in.,A
2023-01-14 07:34:55,2023-01-14 07:36:55,0.04,in.,A
2023-01-14 07:33:01,2023-01-14 07:35:00,0.04,in.,A
2023-01-14 07:30:35,2023-01-14 07:33:00,0.04,in.,A
2023-01-14 07:28:40,2023-01-14 07:31:00,0.04,in.,A
2023-01-14 07:25:11,2023-01-14 07:27:00,0.04,in.,A
2023-01-14 07:23:06,2023-01-14 07:24:54,0.04,in.,A
2023-01-14 07:19:14,2023-01-14 07:20:54,0.04,in.,A
2023-01-14 07:15:17,2023-01-14 07:17:00,0.04,in.,A
2023-01-14 07:11:41,2023-01-14 07:13:00,0.04,in.,A
2023-01-14 07:08:13,2023-01-14 07:08:55,0.04,in.,A
2023-01-14 07:05:05,2023-01-14 07:06:54,0.04,in.,A
2023-01-14 07:03:13,2023-01-14 07:04:54,0.04,in.,A
2023-01-14 06:59:34,2023-01-14 07:01:00,0.04,in.,A
2023-01-14 06:56:30,2023-01-14 06:56:54,0.04,in.,A
2023-01-14 06:53:59,2023-01-14 06:54:54,0.04,in.,A
2023-01-14 06:51:01,2023-01-14 06:52:54,0.04,in.,A
2023-01-14 06:46:12,2023-01-14 06:46:55,0.04,in.,A
2023-01-14 06:43:43,2023-01-14 06:45:10,0.04,in.,A
2023-01-14 06:39:41,2023-01-14 06:41:00,0.04,in.,A
2023-01-14 06:35:27,2023-01-14 06:37:15,0.04,in.,A
2023-01-14 06:31:41,2023-01-14 06:32:54,0.04,in.,A
2023-01-14 06:28:07,2023-01-14 06:28:55,0.04,in.,A
2023-01-14 06:22:28,2023-01-14 06:22:54,0.04,in.,A
2023-01-14 06:19:30,2023-01-14 06:21:05,0.04,in.,A
2023-01-14 06:17:02,2023-01-14 06:19:00,0.04,in.,A
2023-01-14 06:12:31,2023-01-14 06:12:55,0.04,in.,A
2023-01-14 06:09:57,2023-01-14 06:10:55,0.04,in.,A
2023-01-14 06:05:53,2023-01-14 06:07:00,0.04,in.,A
2023-01-14 05:59:25,2023-01-14 06:00:55,0.04,in.,A
2023-01-14 05:57:29,2023-01-14 05:58:55,0.04,in.,A
2023-01-14 05:52:33,2023-01-14 05:52:54,0.04,in.,A
2023-01-14 05:47:50,2023-01-14 05:48:54,0.04,in.,A
2023-01-14 05:41:31,2023-01-14 05:43:15,0.04,in.,A
2023-01-14 05:40:00,2023-01-14 05:40:55,0.04,in.,A
2023-01-14 05:37:58,2023-01-14 05:38:55,0.04,in.,A
2023-01-14 05:35:56,2023-01-14 05:36:55,0.04,in.,A
2023-01-14 05:34:01,2023-01-14 05:35:00,0.04,in.,A
2023-01-14 05:29:50,2023-01-14 05:31:00,0.04,in.,A
2023-01-14 05:25:45,2023-01-14 05:26:55,0.04,in.,A
2023-01-14 05:24:28,2023-01-14 05:24:55,0.04,in.,A
2023-01-14 05:23:24,2023-01-14 05:24:55,0.04,in.,A
2023-01-14 05:19:11,2023-01-14 05:21:00,0.04,in.,A
2023-01-14 05:14:13,2023-01-14 05:14:55,0.04,in.,A
2023-01-14 05:10:35,2023-01-14 05:12:55,0.04,in.,A
2023-01-14 05:04:39,2023-01-14 05:07:00,0.04,in.,A
2023-01-14 05:00:14,2023-01-14 05:01:00,0.04,in.,A
2023-01-14 04:53:21,2023-01-14 04:55:00,0.04,in.,A
2023-01-14 04:49:44,2023-01-14 04:50:55,0.04,in.,A
2023-01-14 04:43:33,2023-01-14 04:44:54,0.04,in.,A
2023-01-14 04:35:40,2023-01-14 04:36:54,0.04,in.,A
2023-01-14 04:28:06,2023-01-14 04:28:55,0.04,in.,A
2023-01-14 04:20:08,2023-01-14 04:20:55,0.04,in.,A
2023-01-14 04:14:00,2023-01-14 04:15:00,0.04,in.,A
2023-01-14 04:10:23,2023-01-14 04:10:55,0.04,in.,A
2023-01-14 04:06:48,2023-01-14 04:08:54,0.04,in.,A
2023-01-14 04:01:35,2023-01-14 04:02:50,0.04,in.,A
2023-01-14 03:52:00,2023-01-14 03:53:00,0.04,in.,A
2023-01-14 03:46:11,2023-01-14 03:46:55,0.04,in.,A
2023-01-14 03:34:04,2023-01-14 03:34:55,0.04,in.,A
2023-01-14 03:22:05,2023-01-14 03:23:00,0.04,in.,A
2023-01-14 03:14:30,2023-01-14 03:15:00,0.04,in.,A
2023-01-14 03:07:28,2023-01-14 03:08:55,0.04,in.,A
2023-01-14 03:02:01,2023-01-14 03:03:05,0.04,in.,A
2023-01-14 02:57:28,2023-01-14 02:59:15,0.04,in.,A
2023-01-14 02:53:42,2023-01-14 02:55:15,0.04,in.,A
2023-01-14 02:51:41,2023-01-14 02:52:55,0.04,in.,A
2023-01-14 02:48:53,2023-01-14 02:50:55,0.04,in.,A
2023-01-14 02:47:34,2023-01-14 02:49:00,0.04,in.,A
2023-01-14 02:44:31,2023-01-14 02:45:15,0.04,in.,A
2023-01-14 02:40:33,2023-01-14 02:40:55,0.04,in.,A
2023-01-14 02:32:28,2023-01-14 02:32:55,0.04,in.,A
2023-01-14 02:27:12,2023-01-14 02:29:10,0.04,in.,A
2023-01-14 02:23:11,2023-01-14 02:25:00,0.04,in.,A
2023-01-14 02:12:46,2023-01-14 02:15:05,0.04,in.,A
2023-01-14 02:06:35,2023-01-14 02:07:05,0.00,in.,A
2023-01-14 01:47:25,2023-01-14 01:49:00,0.04,in.,A
2023-01-14 01:22:57,2023-01-14 01:25:00,0.04,in.,A
2023-01-14 01:20:14,2023-01-14 01:20:54,0.04,in.,A
2023-01-14 01:17:59,2023-01-14 01:18:55,0.04,in.,A
2023-01-14 01:16:43,2023-01-14 01:18:55,0.04,in.,A
2023-01-14 01:15:08,2023-01-14 01:17:00,0.04,in.,A
2023-01-14 00:55:27,2023-01-14 00:56:54,0.04,in.,A
2023-01-14 00:47:28,2023-01-14 00:48:54,0.04,in.,A
2023-01-14 00:43:16,2023-01-14 00:44:55,0.04,in.,A
2023-01-14 00:08:55,2023-01-14 00:11:10,0.04,in.,A
2023-01-14 00:01:58,2023-01-14 00:03:00,0.04,in.,A
2023-01-13 23:53:01,2023-01-13 23:55:05,0.04,in.,A
2023-01-13 23:45:33,2023-01-13 23:46:55,0.04,in.,A
2023-01-13 23:28:02,2023-01-13 23:28:50,0.04,in.,A
2023-01-13 23:13:09,2023-01-13 23:14:54,0.04,in.,A
2023-01-13 22:51:02,2023-01-13 22:52:50,0.04,in.,A
2023-01-13 22:42:51,2023-01-13 22:45:05,0.04,in.,A
2023-01-13 22:31:46,2023-01-13 22:32:55,0.04,in.,A
2023-01-13 21:57:36,2023-01-13 21:58:55,0.04,in.,A
2023-01-13 21:25:20,2023-01-13 21:27:00,0.04,in.,A
2023-01-13 20:53:27,2023-01-13 20:54:55,0.04,in.,A
2023-01-13 20:42:41,2023-01-13 20:45:15,0.04,in.,A
2023-01-13 20:40:16,2023-01-13 20:40:54,0.04,in.,A
2023-01-13 20:38:50,2023-01-13 20:40:54,0.04,in.,A
2023-01-13 20:37:25,2023-01-13 20:39:00,0.04,in.,A
2023-01-13 20:33:50,2023-01-13 20:34:55,0.04,in.,A
2023-01-13 20:31:12,2023-01-13 20:32:55,0.04,in.,A
2023-01-13 20:23:48,2023-01-13 20:27:00,0.04,in.,A
2023-01-13 20:18:46,2023-01-13 20:21:05,0.04,in.,A
2023-01-13 20:14:51,2023-01-13 20:16:55,0.04,in.,A
2023-01-13 20:08:02,2023-01-13 20:09:00,0.04,in.,A
2023-01-13 20:02:23,2023-01-13 20:02:54,0.04,in.,A
2023-01-13 19:56:39,2023-01-13 19:59:15,0.04,in.,A
2023-01-13 19:31:07,2023-01-13 19:32:54,0.04,in.,A
2023-01-13 19:07:56,2023-01-13 19:09:00,0.04,in.,A
2023-01-13 19:03:21,2023-01-13 19:05:00,0.04,in.,A
2023-01-13 19:01:12,2023-01-13 19:03:00,0.04,in.,A
2023-01-13 19:00:20,2023-01-13 19:01:00,0.04,in.,A
2023-01-13 18:58:04,2023-01-13 18:59:15,0.04,in.,A
2023-01-13 18:52:35,2023-01-13 18:54:55,0.04,in.,A
2023-01-13 18:43:13,2023-01-13 18:45:05,0.04,in.,A
2023-01-13 18:38:04,2023-01-13 18:39:00,0.04,in.,A
2023-01-13 18:26:45,2023-01-13 18:29:10,0.04,in.,A
2023-01-13 18:24:30,2023-01-13 18:24:54,0.04,in.,A
2023-01-13 18:23:10,2023-01-13 18:24:54,0.04,in.,A
2023-01-13 18:17:42,2023-01-13 18:19:00,0.04,in.,A
2023-01-13 18:07:28,2023-01-13 18:09:00,0.04,in.,A
2023-01-13 17:51:51,2023-01-13 17:52:54,0.04,in.,A
2023-01-13 17:41:22,2023-01-13 17:43:00,0.04,in.,A
2023-01-13 17:39:17,2023-01-13 17:41:00,0.04,in.,A
2023-01-13 17:22:04,2023-01-13 17:22:55,0.04,in.,A
2023-01-13 17:18:38,2023-01-13 17:20:55,0.04,in.,A
2023-01-13 16:34:00,2023-01-13 16:35:00,0.04,in.,A
2023-01-13 15:07:14,2023-01-13 15:09:00,0.04,in.,A
2023-01-13 14:41:29,2023-01-13 14:43:00,0.04,in.,A
2023-01-13 14:28:31,2023-01-13 14:29:00,0.04,in.,A
2023-01-13 14:12:00,2023-01-13 14:12:55,0.04,in.,A
2023-01-13 14:06:35,2023-01-13 14:06:55,0.00,in.,A
2023-01-13 14:02:44,2023-01-13 14:05:00,0.04,in.,A
2023-01-13 13:47:05,2023-01-13 13:48:55,0.04,in.,A
2023-01-13 13:43:07,2023-01-13 13:45:05,0.04,in.,A
2023-01-13 13:32:02,2023-01-13 13:32:54,0.04,in.,A
2023-01-13 13:13:52,2023-01-13 13:14:54,0.04,in.,A
2023-01-13 13:05:40,2023-01-13 13:06:50,0.04,in.,A
2023-01-13 13:01:30,2023-01-13 13:02:50,0.04,in.,A
2023-01-13 12:56:21,2023-01-13 12:56:50,0.04,in.,A
2023-01-13 12:49:02,2023-01-13 12:50:54,0.04,in.,A
2023-01-13 12:37:44,2023-01-13 12:38:54,0.04,in.,A
2023-01-13 12:29:01,2023-01-13 12:30:54,0.04,in.,A
2023-01-13 12:23:55,2023-01-13 12:26:54,0.04,in.,A
2023-01-13 12:20:40,2023-01-13 12:22:54,0.04,in.,A
2023-01-13 12:16:58,2023-01-13 12:18:55,0.04,in.,A
2023-01-13 12:14:01,2023-01-13 12:15:00,0.04,in.,A
2023-01-13 12:08:23,2023-01-13 12:08:45,0.04,in.,A
2023-01-13 12:02:31,2023-01-13 12:03:05,0.04,in.,A
2023-01-13 11:58:08,2023-01-13 11:59:00,0.04,in.,A
2023-01-13 11:47:24,2023-01-13 11:49:05,0.04,in.,A
2023-01-13 11:43:43,2023-01-13 11:45:00,0.04,in.,A
2023-01-13 11:38:34,2023-01-13 11:38:55,0.04,in.,A
2023-01-13 11:35:03,2023-01-13 11:38:55,0.04,in.,A
2023-01-13 11:33:25,2023-01-13 11:35:00,0.04,in.,A
2023-01-13 11:31:17,2023-01-13 11:33:05,0.04,in.,A
2023-01-13 11:29:41,2023-01-13 11:31:00,0.04,in.,A
2023-01-13 11:27:33,2023-01-13 11:29:00,0.04,in.,A
2023-01-13 11:25:22,2023-01-13 11:27:00,0.04,in.,A
2023-01-13 11:23:04,2023-01-13 11:25:15,0.04,in.,A
2023-01-13 11:21:25,2023-01-13 11:22:54,0.04,in.,A
2023-01-13 11:17:43,2023-01-13 11:19:05,0.04,in.,A
2023-01-13 11:14:12,2023-01-13 11:15:05,0.04,in.,A
2023-01-13 11:11:00,2023-01-13 11:12:54,0.04,in.,A
2023-01-13 11:08:48,2023-01-13 11:10:54,0.04,in.,A
2023-01-13 11:06:00,2023-01-13 11:07:00,0.04,in.,A
2023-01-13 11:03:49,2023-01-13 11:04:50,0.04,in.,A
2023-01-13 10:58:06,2023-01-13 10:58:55,0.04,in.,A
2023-01-13 10:47:08,2023-01-13 10:50:55,0.04,in.,A
2023-01-13 10:31:17,2023-01-13 10:33:00,0.04,in.,A
2023-01-13 10:22:28,2023-01-13 10:22:55,0.04,in.,A
2023-01-13 09:50:45,2023-01-13 09:52:54,0.04,in.,A
2023-01-13 09:37:07,2023-01-13 09:38:55,0.04,in.,A
2023-01-13 09:32:47,2023-01-13 09:34:50,0.04,in.,A
2023-01-13 09:31:01,2023-01-13 09:32:55,0.04,in.,A
2023-01-13 09:27:24,2023-01-13 09:29:00,0.04,in.,A
2023-01-13 09:26:39,2023-01-13 09:29:00,0.04,in.,A
2023-01-13 09:25:58,2023-01-13 09:27:00,0.04,in.,A
2023-01-13 09:25:12,2023-01-13 09:27:00,0.04,in.,A
2023-01-13 09:24:43,2023-01-13 09:27:00,0.04,in.,A
2023-01-13 09:23:53,2023-01-13 09:25:00,0.04,in.,A
2023-01-13 09:22:34,2023-01-13 09:23:05,0.04,in.,A
2023-01-13 09:11:10,2023-01-13 09:15:10,0.04,in.,A
2023-01-13 09:01:39,2023-01-13 09:02:55,0.04,in.,A
2023-01-13 08:43:10,2023-01-13 08:45:05,0.04,in.,A
2023-01-13 08:39:14,2023-01-13 08:40:55,0.04,in.,A
2023-01-13 08:37:23,2023-01-13 08:38:54,0.04,in.,A
2023-01-13 08:30:44,2023-01-13 08:33:00,0.04,in.,A
2023-01-13 08:29:21,2023-01-13 08:30:54,0.04,in.,A
2023-01-13 08:00:14,2023-01-13 08:01:00,0.04,in.,A
